place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJVyllMOL1aS4R5fVisPHnq-M,59dc30acb1d9bbb49ad4805002e02760,3,2024-04-10,"Sorry but this place is not for foreigners. Place itself is nice as it is looked a renovated private house but menu is very indonesian , which is quit disappointed me because I wanted to have Nice bread and salad.. Maybe it was my fault though as I didn t check google in advance. My friend forced himself to order indonesian noodles( because no choice)  and  we couldn t find it any special with such price.",0,1
ChIJg3rdvRW7by4R18RtLrySFmE,08db221dd5005d8325bc9610051de45e,1,2023-10-14,"For a long time, it didnt take long for the employees to play games in Tegal...",0,1
ChIJnWoJoT8pQi4R-VAM6yDvGeo,4c7b2d136fe0629da66a28daf2bc22fb,1,2023-05-10,"My input for the manager. Please, if someone orders food, dont just ask for the name but give the table number so you dont get your order or forget it. And if the cooking process takes a long time, please deliver your drink order first, especially now that its the fasting month. Dont order from before the Maghrib call to prayer until 18:45 no one has come to the table",0,1
ChIJByUqS4_zaS4RAhTVtdab4aA,850f0a3968ef2121c12f69593b06cf4b,1,2024-04-22,"The noodles are delicious, but not as good as the PARKING charges that ask for parking money",0,1
ChIJJYW21ouBdy4RsVKihUbJXP0,dc51cef76e6099e934468a3a0e642557,1,2024-03-12,the service takes a long time,0,1
ChIJO_Utm3lZei4RUSxY844svLI,04846600c3f7904dd95208722fd723cc,1,2022-05-12,"Hello Brother, owner of Angkringan Tajzu, here I will review it as honestly as possible. So on Sunday night, January 15 2022, around 8pm, my 3 friends and I went to look for dinner and we ended up at Angkringan Tajzu. There I and 3 of my friends got poor service. First, when I was choosing food, the lady in the middle was either braiding or tying the hair of the cashier, who was at the very end. Yes, personally I dont like it a bit, when the lady is on duty but doesnt pay attention to buyers like that. For example, explaining what kind of food there is, etc. Yes, as a form of intention to sell. Second. After I chose the food I wanted, at the cashier the lady was very friendly towards the buyers. Please also give change politely. Its true that the money wasnt thrown, but when Ms. gave him change it was like he slammed it on the table. The tone of speech has also been softened a bit, sis. Third. Miss in the middle, please dont be rude to buyers. Its a shame that the service is like that. Fourth. My friend experienced this incident and immediately told me about it when we were eating there. So 3 of my friends and I ordered food in pairs. Me and 1 of my friends went first, then 2 of my friends next. Well, my friend, lets say A, ordered 2 sweet iced teas (meant for A and my other friend B). Person A pays for food and sweet iced tea 1 (her own order). So, Ms. Cashier, when Ms. A was putting her food on our table, said my friend, Ms. B, the cashier said How about it, Sis, order 2 drinks and only pay for 1 right in front of Ms. B. Yes, Ms. B said that. Maam, thats one more for me. The point is, dont immediately judge buyers like that, because if we eat at the table there, we also have to pay for what we eat, right? The food is delicious, the place is also comfortable. Yesterday I bought Rica chicken rice and it tasted delicious. The spices are delicious, the portions are sufficient and the prices are affordable. And other foods such as meatball satay, chicken satay, cireng, fried meatball satay etc. are also delicious. As for the food, everything is delicious. Only the service is really lacking in my opinion. The ladies are still young too, they look like theyre in their 20s, but theyre just bitchy. Its a shame, the food is delicious and lots of choices, the place is comfortable, but unfortunately the service from the ladies is very lacking (in my opinion). Thank You",0,1
ChIJPylhdm7teC4RBJcHYZC37N8,f5e0451e570d8639124e6e9db7c9e408,2,2024-04-14,The menu choices are few... the taste is just normal... standard cafe prices... toilets and prayer rooms are available,0,1
ChIJjZmb7JgSZS4R9xzpdi77cBM,c5742eea4fcd821f9372be4bfbb5d917,3,2024-05-11,"While eating at SS in any city This is the SS that takes the LONGEST TO SERVE Even though it wasnt too busy, there were still a few empty tables",0,1
ChIJB8qXu3r7aS4RdTYjmMoJXBU,f2b5031c136cc50f82fedf912c56909f,1,2022-05-14,"Do you intend to sell the bobaffle packages or not? The advertisement is already busy, looking at the order it has already been placed.. When asked if I wanted to order, he said I didnt dare... Then it was just dropped off at the pick up table without calling.. Many go**g just hang around waiting for orders.. I think its not ours... Hadeeeuh... Miss the cashier was annoyed because of the bobaffle packages... Sir, the pick up was not clear because he said there would be bobaffles in 1 hour... When we wanted to wait, he canceled it with a dirty face...",0,1
ChIJSTvU0Heuey4Rt1_tlQo9qM4,b495d5f38164b5816e3b8792abb826a5,3,2021-05-12,Already subscribed but the prices displayed (especially for discounted items) are often different from the system. Please fix it,0,1
ChIJbyumjkz1aS4RXinuOP25-PQ,adb9c0ab424ebe7819120171f7caaffc,2,2023-09-10,Service is not friendly,0,1
ChIJbbfKWLcp1i0RqMYhgxKSuHU,0a5ea1126dc377da968c7f8ed9952cd7,1,2024-05-11,waiting too long,0,1
ChIJ-c9CXcf5aS4RyjSbmRa79Js,c98fb83e3839cb89aabaa47ccaf843a7,3,2021-05-10,Excellent,0,0
ChIJv3bqUnzxaS4Rc2gYMr8-A2Q,f7d4f3bcef7049de566039e004b4acaf,1,2024-04-13,"March 8 2024, 01.45 WIB. Eating at KFC Bulungan, sorry, this is an honest review, this is the first time the food tastes really bland, adding salt and pepper doesnt help the taste, starting from the cream soup and chicken soup, its really bland, different from other KFCs , the chicken also lacks taste. And the service isnt great, the guys are very rude and grumpy. Dont know why? Or because youre tired or what do you guys feel like that?? I dont understand either. Just dont do that, youll get tired of eating at KFC in Bulungan again. Please improve the food and service. Thank You.",0,1
ChIJN2R6qVoecS4Rm-M0FzCT1gs,6a98cc63ee62cff5411d55b6e14462f4,1,2024-03-14,"Sorry, the service is very unfortunate, the food hasnt arrived in 1 and a half hours, dont know why, another table with foreigners went first, the system is not good at all, even though the food is delicious,, sorry 1 star",0,1
ChIJ-4qTcwCZZS4RqdyP9nJZhLo,3ed1e397aa8ef6d43ef6a66c8df2bbd3,1,2024-03-15,"For the car park manager, the parking fee is 5,000 rupiah, even though the parking lot is in the cafe area, its really a shame.",0,1
ChIJZ6kSwjQkcC4RKb5XVlW8zxY,05ec1db45aceaa926288f4ed5c1bd37d,3,2024-04-11,Too dense,0,1
ChIJvbCmUUWLcC4RuJbILFSi9EA,510c7050e094c1fc1afb6eceb3d7cc00,3,2024-04-11,"Tried the menu to take away. Bought it in the afternoon, because I ate it when I opened it so it didnt feel fresh. Maybe the sauce and toppings should be separated. Order Grilled Salmon, Fettuchini carbonara and Nachos. It seems like a 20% discount with BRI with a minimum order of 250 thousand and a maximum discount of 50 thousand. But when I paid the cashback I received only 25 thousand via account. Even though my order was 265 thousand. I cant complain directly because Im at home. The management needs to be sorted out",0,1
ChIJDz4vvw6Pei4Rm3q304VGUXM,92d4dc71bb37e87dd6860ea91d9104ce,1,2024-04-14,"Wouldnt want to come back here again and wouldnt want to recommend to anyone. If youre not ready for a lot of bukber events and lots of orders, JUST do what you can. Dont accept everything but it turns out you CANT ACCEPT IT AND ITS JUSTIFY. First we called to make a reservation, we were able to accommodate indoors because we brought a baby. We will repeat via WhatsApp to request that the admin accept the indoor service. when we arrived it turned out our table was on the terrace. We complained to the admin via chat and they didnt get a response, then we went and were only answered if you dont want it, just cancel and the deposit will be returned (which turned out to be a template). We also asked the officer why we were on the terrace, the answer was that the terrace is also indoor. Then we asked again, According to her, do you think if you sit on the terrace, whether its outside or inside? he answered himself outside. If we respond, it means it doesnt match our request. and answered again with the template. At the start of the reservation, WA chat asks for a list of orders with 2 files, the bukber package and the regular menu. and asked for dp. When we received the deposit and sent the order, we were told that regular menu orders would only be processed at 7pm at the earliest. Logically, we order it to eat and eat at the same time as bukber. If it doesnt work, why is the regular menu included or why wasnt it announced earlier? the admin answered again according to the template. When we arrived the food was already served. We asked why the food had already been served even though the customer hadnt arrived yet, the worker who delivered it answered its like that here. Because our place was full so we just delivered it straight away - REALLY THIS WAS A hadeh ANSWER. Our extended family is also an FnB actor in a big city, we often eat at various restaurants where we order in advance, but NEVER ONE of the food is brought out before (at least) 1 representative of the customer who ordered has arrived. whats the reason like that? When I paid at the cashier, it turned out there were lots of people complaining too. there are those who have made a reservation but the menu doesnt come out, there are those who have made a reservation but its wrong and theyve complained that it wont be replaced immediately, etc. and the admins answer is the same: if its not appropriate from the start, you can cancel and the deposit will be returned. pie, how come the solution is like that? where every time we asked or complained to the officer, he didnt have a friendly face and his answers were curt. My family works in the hospitality sector, so we were surprised how come, we dared to open with a RESTO class title BUT the hospitality wasnt good. Oh yes, even the order we ordered was at that price, it seemed ordinary. the price for a package of bukber ribs is 60, but the meat is tough. The taste of the rujak seasoning is also like gule. the duck is also a lot. so its really not worth it. In other restaurants, ribs are the same price but they are tastier and more tender. so its worth it. The taste of iced tea is also inconsistent. I drank 3 glasses but the taste was all different. Even though the 2 were added after breaking the fast. The reasoning is that you can try it first if the worker is fasting. Is there really no consistent recipe here, I dont know.",0,1
ChIJxcZJpg74aS4RHZWSmaxz8x0,ae5304cd401dd6501e23727f8fb53907,3,2024-03-10,"I bought fish and chips on 29 February, the fish was not very fresh. The lemon tea recipe is also really messed up. Gakaruan, before going to Alikopi was really good, now it feels bad, inconsistent.",0,1
ChIJ21xLKFPxaS4RpWKcFbTQ6d8,d1d1ab3efd98a89200c00678305e52c7,1,2023-06-10,"The usual price is 21k here, 25k for 1 chicken, grab 24k",0,1
ChIJ1yyG0tgjei4RhY2_ujSOOqg,9437eee419e295ae4ba3c9ece3966ed2,3,2023-05-14,"Indoor and outdoor dining is available. Food menu options need to be added. Just for a normal taste. If you bring children, they can enjoy fish in the pond. And for those who like coffee, it is also available here. On the route around Karanganyar the place is clearly visible.",0,1
ChIJ6aAIPpz91y0RcTwszVeTqnI,0e4a933e4267a364f3f0e34c3f0295e3,1,2023-08-14,"Every time the music passes, its always so loud that its like a local wedding on the streets",0,1
ChIJax-cTEAjQi4Rr38J6s4cnR0,e5d5cd0ca7da4729f30fd0e922f0f1bb,3,2022-05-14,The menu ranges from 13 K to 40 K Fab is Regal milk and Redvalvet.. Lets drink coffee... Breastfeed etc. at Sarasa. Nice place..,0,0
ChIJ4eVhhaRZei4R7av20SZDIug,1be5de4ebb2ee76ce81df23f399db853,1,2023-06-12,"Yesterday I gave it 5 stars because I felt it was very suitable for student wallets But the last time I ate there, the prices seemed different and more expensive I arrived on May 16, eating Magelangan + 2 fritters + iced milk, the price was up to 20k I think its around 17/18k because I often eat there",0,1
ChIJ_zXwLgfKei4REjmPLHGISbk,e8d869fdf183a16b03af121657b49f54,1,2024-03-14,"The way of serving is very impolite, Ordered earlier, but served later",0,1
ChIJNR-SK_BXei4Rr4g9DW96wIY,435caa671309e1fb97385b190d9ab5a6,3,2020-05-12,No idea whats this,0,0
ChIJJdUW1-XxaS4RmUzia7xTNIY,b0aca3857e67b3f182778cec8617b822,3,2023-09-13,OK LAH,0,0
ChIJWznmc8P2aS4RCSQoJqO1t4w,d14e649ab1742e394d0fe2d09878f1e5,1,2020-05-13,There are lots of retail petrolheads here...and retail petrolheads are preferred,0,1
ChIJI3-miAAHQi4RLUx0krh4oEE,7e8f5399935c636609e0b5afc64e1a29,1,2024-04-10,"Old service, less attention to customers",0,1
ChIJu2AY2zxAeC4R-FCjvaPCYIg,363b21a7112ab3fb27fada5f5175a3df,3,2020-05-12,"Not bad coffee shop for a short break, free wifi",0,0
ChIJ94jeWt5aei4RzjGh11KmctM,7aea90c22f8266deb00f075e4e72566c,3,2023-07-12,"Please improve the cleanliness, sis",0,1
ChIJ8Y8k4PSBdy4RJ1-CkGfGUXY,fa4c3a77103905db9708a8c5ad670deb,3,2022-05-12,Absorbed,0,0
ChIJKUQ2hQ-_eS4RcR0jssPhXSk,449ce270043045238e8ad52e1cdf0439,2,2024-05-07,The food tastes just safe and lacks anything special that marks the signature of this place... during busy times/high sessions the employees are not prepared... the tables are also not immediately cleared when a guest comes out and several people have to be called first. Its time to clean up the table... the atmosphere and parking area are okay...,0,1
ChIJsaXRLTMXby4RxhM_01trKSA,d100b81f36cf58e0f1fc4d7214fbd7b7,2,2023-12-11,"Good atmosphere. Only the service is bad. You only ordered fried rice for an hour, even though you only had to count on your fingers. He said waiting to be made together with other orders. Hey",0,1
ChIJ-dhqqMJfei4RZH1VZ677cCU,71d9cbb7e51f8d339143f059e9ca996b,3,2023-05-12,"The atmosphere is cool, the service is friendly, the place is cool for taking photos...",0,0
ChIJuUrxffD7ei4R7dbSATJnKQk,32ac7c072fefef0ec3337755fa531ce9,1,2024-04-23,"the service was poor, when I came to the cashier, the cashier was not friendly and handed over the food and was not polite (a little was thrown)",0,1
ChIJAwfnutAo1y0RT--HwbKGHv0,6cdc772379f7e2498511927e9a192971,1,2023-07-14,"The people on guard mostly play games, the service is really bad",0,1
ChIJnxJ8xxv2aS4RrYBuAIYdNOg,60d3aad56b8de9a8be81ab2d66411ff0,1,2022-05-13,"The service is really bad, I swear Hes the one whos wrong and he insists, its taking too long. Please improve the service, it makes buyers uncomfortable at all.",0,1
ChIJmVO_xEnh1y0RswO3eMCRLmI,b1f1362517abcbade7279d73f687bc54,3,2024-04-23,Pretty tasty according to the price,0,1
ChIJH00HR1_2aS4RDcDsUlQTWrk,be13de74445398e14d5d73c14bc571e8,3,2023-05-10,Coffee is ok. Tad pricey for neighbouthood fare. Staff is a bit blur and not well trained. Like duh or lah,0,1
ChIJDctPALipei4RRP57f_O8es8,786d8f1be8cf6ac5ad3ccb9cae7dcdb8,3,2023-11-14,"delicious and complete food, suitable for young people. The price is right for students, there are toilets and prayer rooms. but the staff service is not friendly",0,1
ChIJmdXznDmNcC4R1d1Ua2yXtvQ,6e6eb22c4478b472b542ee97293812bf,1,2024-01-11,"The walls were painted but I said when it got hit, there was minimal initiative in compensating",0,1
